 time            v(voutp)        v(voutn)       
 5.20850000e-08  1.06693831e+00  1.31514283e+00 
 5.20870000e-08  1.06802425e+00  1.31412828e+00 
 5.20890000e-08  1.06914579e+00  1.31307083e+00 
 5.20910000e-08  1.07030363e+00  1.31197114e+00 
 5.20930000e-08  1.07149872e+00  1.31082910e+00 
 5.20950000e-08  1.07273172e+00  1.30964439e+00 
 5.20970000e-08  1.07400258e+00  1.30841692e+00 
 5.20990000e-08  1.07531049e+00  1.30714716e+00 
 5.21010000e-08  1.07665386e+00  1.30583630e+00 
 5.21030000e-08  1.07803067e+00  1.30448612e+00 
 5.21050000e-08  1.07943877e+00  1.30309879e+00 
 5.21070000e-08  1.08087625e+00  1.30167648e+00 
 5.21090000e-08  1.08234168e+00  1.30022115e+00 
 5.21110000e-08  1.08383421e+00  1.29873424e+00 
 5.21130000e-08  1.08535351e+00  1.29721668e+00 
 5.21150000e-08  1.08689965e+00  1.29566892e+00 
 5.21170000e-08  1.08847281e+00  1.29409108e+00 
 5.21190000e-08  1.09007308e+00  1.29248323e+00 
 5.21210000e-08  1.09170030e+00  1.29084554e+00 
 5.21230000e-08  1.09335399e+00  1.28917844e+00 
 5.21250000e-08  1.09503337e+00  1.28748263e+00 
 5.21270000e-08  1.09673750e+00  1.28575906e+00 
 5.21290000e-08  1.09846542e+00  1.28400877e+00 
 5.21310000e-08  1.10021629e+00  1.28223277e+00 
 5.21330000e-08  1.10198949e+00  1.28043190e+00 
 5.21350000e-08  1.10378461e+00  1.27860680e+00 
 5.21370000e-08  1.10560145e+00  1.27675787e+00 
 5.21390000e-08  1.10743990e+00  1.27488539e+00 
 5.21410000e-08  1.10929985e+00  1.27298956e+00 
 5.21430000e-08  1.11118112e+00  1.27107060e+00 
 5.21450000e-08  1.11308337e+00  1.26912886e+00 
 5.21470000e-08  1.11500614e+00  1.26716482e+00 
 5.21490000e-08  1.11694890e+00  1.26517904e+00 
 5.21510000e-08  1.11891108e+00  1.26317214e+00 
 5.21530000e-08  1.12089218e+00  1.26114471e+00 
 5.21550000e-08  1.12289177e+00  1.25909727e+00 
 5.21570000e-08  1.12490955e+00  1.25703022e+00 
 5.21590000e-08  1.12694533e+00  1.25494386e+00 
 5.21610000e-08  1.12899894e+00  1.25283839e+00 
 5.21630000e-08  1.13107024e+00  1.25071402e+00 
 5.21650000e-08  1.13315901e+00  1.24857097e+00 
 5.21670000e-08  1.13526498e+00  1.24640951e+00 
 5.21690000e-08  1.13738779e+00  1.24423002e+00 
 5.21710000e-08  1.13952698e+00  1.24203295e+00 
 5.21730000e-08  1.14168207e+00  1.23981879e+00 
 5.21750000e-08  1.14385255e+00  1.23758809e+00 
 5.21770000e-08  1.14603789e+00  1.23534139e+00 
 5.21790000e-08  1.14823758e+00  1.23307924e+00 
 5.21810000e-08  1.15045109e+00  1.23080220e+00 
 5.21830000e-08  1.15267788e+00  1.22851083e+00 
 5.21850000e-08  1.15491739e+00  1.22620575e+00 
 5.21870000e-08  1.15716900e+00  1.22388759e+00 
 5.21890000e-08  1.15943210e+00  1.22155702e+00 
 5.21910000e-08  1.16170601e+00  1.21921477e+00 
 5.21930000e-08  1.16399011e+00  1.21686150e+00 
 5.21950000e-08  1.16628379e+00  1.21449789e+00 
 5.21970000e-08  1.16858650e+00  1.21212453e+00 
 5.21985000e-08  1.17031919e+00  1.21033843e+00 
 5.22000000e-08  1.17205650e+00  1.20854733e+00 
 5.22002000e-08  1.17228853e+00  1.20830811e+00 
 5.22006000e-08  1.17275274e+00  1.20782949e+00 
 5.22014000e-08  1.17368209e+00  1.20687126e+00 
 5.22030000e-08  1.17554447e+00  1.20495082e+00 
 5.22050000e-08  1.17787913e+00  1.20254309e+00 
 5.22070000e-08  1.18022090e+00  1.20012768e+00 
 5.22090000e-08  1.18256945e+00  1.19770496e+00 
 5.22110000e-08  1.18492438e+00  1.19527535e+00 
 5.22130000e-08  1.18728525e+00  1.19283930e+00 
 5.22150000e-08  1.18965160e+00  1.19039729e+00 
 5.22170000e-08  1.19202294e+00  1.18794984e+00 
 5.22190000e-08  1.19439874e+00  1.18549747e+00 
 5.22210000e-08  1.19677850e+00  1.18304071e+00 
 5.22230000e-08  1.19916173e+00  1.18058008e+00 
 5.22250000e-08  1.20154795e+00  1.17811606e+00 
 5.22270000e-08  1.20393669e+00  1.17564913e+00 
 5.22290000e-08  1.20632752e+00  1.17317975e+00 
 5.22310000e-08  1.20872001e+00  1.17070838e+00 
 5.22330000e-08  1.21111370e+00  1.16823551e+00 
 5.22350000e-08  1.21350810e+00  1.16576172e+00 
 5.22370000e-08  1.21590262e+00  1.16328771e+00 
 5.22390000e-08  1.21829649e+00  1.16081447e+00 
 5.22410000e-08  1.22068861e+00  1.15834340e+00 
 5.22430000e-08  1.22307744e+00  1.15587652e+00 
 5.22450000e-08  1.22546076e+00  1.15341671e+00 
 5.22470000e-08  1.22783549e+00  1.15096793e+00 
 5.22490000e-08  1.23019743e+00  1.14853548e+00 
 5.22510000e-08  1.23254117e+00  1.14612608e+00 
 5.22530000e-08  1.23485996e+00  1.14374793e+00 
 5.22550000e-08  1.23714582e+00  1.14141050e+00 
 5.22570000e-08  1.23938971e+00  1.13912416e+00 
 5.22590000e-08  1.24158204e+00  1.13689962e+00 
 5.22610000e-08  1.24371315e+00  1.13474715e+00 
 5.22630000e-08  1.24577408e+00  1.13267579e+00 
 5.22650000e-08  1.24775727e+00  1.13069254e+00 
 5.22670000e-08  1.24965722e+00  1.12880171e+00 
 5.22690000e-08  1.25147097e+00  1.12700453e+00 
 5.22710000e-08  1.25319838e+00  1.12529914e+00 
 5.22730000e-08  1.25484199e+00  1.12368087e+00 
 5.22750000e-08  1.25640663e+00  1.12214292e+00 
 5.22770000e-08  1.25789878e+00  1.12067726e+00 
 5.22790000e-08  1.25932571e+00  1.11927558e+00 
 5.22810000e-08  1.26069461e+00  1.11793023e+00 
 5.22830000e-08  1.26201187e+00  1.11663493e+00 
 5.22850000e-08  1.26328255e+00  1.11538513e+00 
 5.22870000e-08  1.26451014e+00  1.11417805e+00 
 5.22890000e-08  1.26569662e+00  1.11301245e+00 
 5.22910000e-08  1.26684286e+00  1.11188802e+00 
 5.22930000e-08  1.26794904e+00  1.11080485e+00 
 5.22950000e-08  1.26901522e+00  1.10976281e+00 
 5.22970000e-08  1.27004182e+00  1.10876117e+00 
 5.22990000e-08  1.27102981e+00  1.10779843e+00 
 5.23010000e-08  1.27198089e+00  1.10687234e+00 
 5.23030000e-08  1.27289732e+00  1.10598019e+00 
 5.23050000e-08  1.27378164e+00  1.10511915e+00 
 5.23070000e-08  1.27463639e+00  1.10428664e+00 
 5.23090000e-08  1.27546380e+00  1.10348057e+00 
 5.23110000e-08  1.27626560e+00  1.10269949e+00 
 5.23130000e-08  1.27704295e+00  1.10194255e+00 
 5.23150000e-08  1.27779656e+00  1.10120930e+00 
 5.23170000e-08  1.27852681e+00  1.10049950e+00 
 5.23190000e-08  1.27923400e+00  1.09981286e+00 
 5.23210000e-08  1.27991852e+00  1.09914884e+00 
 5.23230000e-08  1.28058100e+00  1.09850664e+00 
 5.23250000e-08  1.28122231e+00  1.09788519e+00 
 5.23270000e-08  1.28184352e+00  1.09728327e+00 
 5.23290000e-08  1.28244579e+00  1.09669966e+00 
 5.23310000e-08  1.28303020e+00  1.09613330e+00 
 5.23330000e-08  1.28359770e+00  1.09558337e+00 
 5.23350000e-08  1.28414899e+00  1.09504931e+00 
 5.23370000e-08  1.28468455e+00  1.09453078e+00 
 5.23390000e-08  1.28520470e+00  1.09402755e+00 
 5.23410000e-08  1.28570966e+00  1.09353942e+00 
 5.23430000e-08  1.28619968e+00  1.09306612e+00 
 5.23450000e-08  1.28667509e+00  1.09260727e+00 
 5.23470000e-08  1.28713631e+00  1.09216236e+00 
 5.23490000e-08  1.28758384e+00  1.09173083e+00 
 5.23510000e-08  1.28801824e+00  1.09131211e+00 
 5.23530000e-08  1.28844003e+00  1.09090572e+00 
 5.23550000e-08  1.28884965e+00  1.09051128e+00 
 5.23570000e-08  1.28924742e+00  1.09012856e+00 
 5.23590000e-08  1.28963356e+00  1.08975742e+00 
 5.23610000e-08  1.29000818e+00  1.08939781e+00 
 5.23630000e-08  1.29037137e+00  1.08904965e+00 
 5.23650000e-08  1.29072321e+00  1.08871287e+00 
 5.23670000e-08  1.29106380e+00  1.08838728e+00 
 5.23690000e-08  1.29139334e+00  1.08807265e+00 
 5.23710000e-08  1.29171206e+00  1.08776866e+00 
 5.23730000e-08  1.29202026e+00  1.08747499e+00 
 5.23750000e-08  1.29231824e+00  1.08719127e+00 
 5.23770000e-08  1.29260631e+00  1.08691715e+00 
 5.23790000e-08  1.29288480e+00  1.08665231e+00 
 5.23810000e-08  1.29315399e+00  1.08639642e+00 
 5.23830000e-08  1.29341419e+00  1.08614914e+00 
 5.23850000e-08  1.29366573e+00  1.08591012e+00 
 5.23870000e-08  1.29390894e+00  1.08567898e+00 
 5.23890000e-08  1.29414421e+00  1.08545532e+00 
 5.23910000e-08  1.29437192e+00  1.08523874e+00 
 5.23930000e-08  1.29459247e+00  1.08502887e+00 
 5.23950000e-08  1.29480622e+00  1.08482538e+00 
 5.23970000e-08  1.29501347e+00  1.08462804e+00 
 5.23985000e-08  1.29516480e+00  1.08448396e+00 
 5.24000000e-08  1.29531270e+00  1.08434318e+00 
 5.24002000e-08  1.29533214e+00  1.08432469e+00 
 5.24006000e-08  1.29537089e+00  1.08428782e+00 
 5.24014000e-08  1.29544767e+00  1.08421478e+00 
 5.24030000e-08  1.29559839e+00  1.08407149e+00 
 5.24050000e-08  1.29578149e+00  1.08389758e+00 
 5.24070000e-08  1.29595875e+00  1.08372945e+00 
 5.24090000e-08  1.29613021e+00  1.08356703e+00 
 5.24110000e-08  1.29629594e+00  1.08341023e+00 
 5.24130000e-08  1.29645604e+00  1.08325895e+00 
 5.24150000e-08  1.29661063e+00  1.08311301e+00 
 5.24170000e-08  1.29675986e+00  1.08297224e+00 
 5.24190000e-08  1.29690391e+00  1.08283646e+00 
 5.24210000e-08  1.29704295e+00  1.08270550e+00 
 5.24230000e-08  1.29717712e+00  1.08257921e+00 
 5.24250000e-08  1.29730659e+00  1.08245745e+00 
 5.24270000e-08  1.29743149e+00  1.08234012e+00 
 5.24290000e-08  1.29755194e+00  1.08222714e+00 
 5.24310000e-08  1.29766805e+00  1.08211849e+00 
 5.24330000e-08  1.29777990e+00  1.08201417e+00 
 5.24350000e-08  1.29788757e+00  1.08191430e+00 
 5.24370000e-08  1.29799107e+00  1.08181916e+00 
 5.24390000e-08  1.29809026e+00  1.08172928e+00 
 5.24410000e-08  1.29818485e+00  1.08164561e+00 
 5.24430000e-08  1.29827413e+00  1.08156970e+00 
 5.24450000e-08  1.29835690e+00  1.08150391e+00 
 5.24470000e-08  1.29843118e+00  1.08145162e+00 
 5.24490000e-08  1.29849396e+00  1.08141745e+00 
 5.24510000e-08  1.29854106e+00  1.08140738e+00 
 5.24530000e-08  1.29856689e+00  1.08142871e+00 
 5.24550000e-08  1.29856451e+00  1.08148994e+00 
 5.24570000e-08  1.29852568e+00  1.08160034e+00 
 5.24590000e-08  1.29844123e+00  1.08176946e+00 
 5.24610000e-08  1.29830161e+00  1.08200637e+00 
 5.24630000e-08  1.29809750e+00  1.08231896e+00 
 5.24650000e-08  1.29782062e+00  1.08271315e+00 
 5.24670000e-08  1.29746442e+00  1.08319236e+00 
 5.24690000e-08  1.29702473e+00  1.08375718e+00 
 5.24710000e-08  1.29650010e+00  1.08440536e+00 
 5.24730000e-08  1.29589184e+00  1.08513214e+00 
 5.24750000e-08  1.29520369e+00  1.08593097e+00 
 5.24770000e-08  1.29444127e+00  1.08679428e+00 
 5.24790000e-08  1.29361124e+00  1.08771447e+00 
 5.24810000e-08  1.29272039e+00  1.08868472e+00 
 5.24830000e-08  1.29177487e+00  1.08969963e+00 
 5.24850000e-08  1.29077961e+00  1.09075556e+00 
 5.24870000e-08  1.28973796e+00  1.09185058e+00 
 5.24890000e-08  1.28865179e+00  1.09298420e+00 
 5.24910000e-08  1.28752174e+00  1.09415682e+00 
 5.24930000e-08  1.28634776e+00  1.09536911e+00 
 5.24950000e-08  1.28512962e+00  1.09662152e+00 
 5.24970000e-08  1.28386742e+00  1.09791383e+00 
 5.24990000e-08  1.28256188e+00  1.09924503e+00 
 5.25010000e-08  1.28121444e+00  1.10061338e+00 
 5.25030000e-08  1.27982716e+00  1.10201666e+00 
 5.25050000e-08  1.27840242e+00  1.10345250e+00 
 5.25070000e-08  1.27694259e+00  1.10491878e+00 
 5.25090000e-08  1.27544975e+00  1.10641381e+00 
 5.25110000e-08  1.27392546e+00  1.10793652e+00 
 5.25130000e-08  1.27237072e+00  1.10948637e+00 
 5.25150000e-08  1.27078604e+00  1.11106324e+00 
 5.25170000e-08  1.26917165e+00  1.11266713e+00 
 5.25190000e-08  1.26752772e+00  1.11429800e+00 
 5.25210000e-08  1.26585455e+00  1.11595555e+00 
 5.25230000e-08  1.26415272e+00  1.11763917e+00 
 5.25250000e-08  1.26242309e+00  1.11934799e+00 
 5.25270000e-08  1.26066675e+00  1.12108093e+00 
 5.25290000e-08  1.25888485e+00  1.12283692e+00 
 5.25310000e-08  1.25707850e+00  1.12461498e+00 
 5.25330000e-08  1.25524865e+00  1.12641435e+00 
 5.25350000e-08  1.25339599e+00  1.12823451e+00 
 5.25370000e-08  1.25152099e+00  1.13007514e+00 
 5.25390000e-08  1.24962399e+00  1.13193604e+00 
 5.25410000e-08  1.24770527e+00  1.13381699e+00 
 5.25430000e-08  1.24576513e+00  1.13571773e+00 
 5.25450000e-08  1.24380401e+00  1.13763785e+00 
 5.25470000e-08  1.24182245e+00  1.13957682e+00 
 5.25490000e-08  1.23982111e+00  1.14153403e+00 
 5.25510000e-08  1.23780067e+00  1.14350884e+00 
 5.25530000e-08  1.23576179e+00  1.14550068e+00 
 5.25550000e-08  1.23370502e+00  1.14750904e+00 
 5.25570000e-08  1.23163080e+00  1.14953357e+00 
 5.25590000e-08  1.22953948e+00  1.15157398e+00 
 5.25610000e-08  1.22743131e+00  1.15363007e+00 
 5.25630000e-08  1.22530652e+00  1.15570164e+00 
 5.25650000e-08  1.22316538e+00  1.15778843e+00 
 5.25670000e-08  1.22100822e+00  1.15989012e+00 
 5.25690000e-08  1.21883546e+00  1.16200631e+00 
 5.25710000e-08  1.21664759e+00  1.16413652e+00 
 5.25730000e-08  1.21444516e+00  1.16628023e+00 
 5.25750000e-08  1.21222873e+00  1.16843688e+00 
 5.25770000e-08  1.20999890e+00  1.17060593e+00 
 5.25790000e-08  1.20775624e+00  1.17278683e+00 
 5.25810000e-08  1.20550133e+00  1.17497901e+00 
 5.25830000e-08  1.20323478e+00  1.17718192e+00 
 5.25850000e-08  1.20095721e+00  1.17939496e+00 
 5.25870000e-08  1.19866930e+00  1.18161751e+00 
 5.25890000e-08  1.19637173e+00  1.18384891e+00 
 5.25910000e-08  1.19406524e+00  1.18608849e+00 
 5.25930000e-08  1.19175052e+00  1.18833558e+00 
 5.25950000e-08  1.18942824e+00  1.19058956e+00 
 5.25970000e-08  1.18709900e+00  1.19284987e+00 
 5.25985000e-08  1.18534781e+00  1.19454895e+00 
 5.26000000e-08  1.18359320e+00  1.19625113e+00 
 5.26002000e-08  1.18335897e+00  1.19647834e+00 
 5.26006000e-08  1.18289040e+00  1.19693286e+00 
 5.26014000e-08  1.18195260e+00  1.19784251e+00 
 5.26030000e-08  1.18007436e+00  1.19966416e+00 
 5.26050000e-08  1.17772188e+00  1.20194539e+00 
 5.26070000e-08  1.17536450e+00  1.20423097e+00 
 5.26090000e-08  1.17300260e+00  1.20652055e+00 
 5.26110000e-08  1.17063658e+00  1.20881373e+00 
 5.26130000e-08  1.16826690e+00  1.21111009e+00 
 5.26150000e-08  1.16589404e+00  1.21340917e+00 
 5.26170000e-08  1.16351850e+00  1.21571048e+00 
 5.26190000e-08  1.16114081e+00  1.21801352e+00 
 5.26210000e-08  1.15876147e+00  1.22031779e+00 
 5.26230000e-08  1.15638100e+00  1.22262281e+00 
 5.26250000e-08  1.15399986e+00  1.22492811e+00 
 5.26270000e-08  1.15161851e+00  1.22723325e+00 
 5.26290000e-08  1.14923741e+00  1.22953779e+00 
 5.26310000e-08  1.14685698e+00  1.23184133e+00 
 5.26330000e-08  1.14447773e+00  1.23414345e+00 
 5.26350000e-08  1.14210019e+00  1.23644370e+00 
 5.26370000e-08  1.13972508e+00  1.23874154e+00 
 5.26390000e-08  1.13735339e+00  1.24103627e+00 
 5.26410000e-08  1.13498653e+00  1.24332694e+00 
 5.26430000e-08  1.13262651e+00  1.24561215e+00 
 5.26450000e-08  1.13027624e+00  1.24788991e+00 
 5.26470000e-08  1.12793969e+00  1.25015740e+00 
 5.26490000e-08  1.12562212e+00  1.25241078e+00 
 5.26510000e-08  1.12333023e+00  1.25464503e+00 
 5.26530000e-08  1.12107209e+00  1.25685384e+00 
 5.26550000e-08  1.11885702e+00  1.25902969e+00 
 5.26570000e-08  1.11669514e+00  1.26116405e+00 
 5.26590000e-08  1.11459683e+00  1.26324771e+00 
 5.26610000e-08  1.11257194e+00  1.26527141e+00 
 5.26630000e-08  1.11062902e+00  1.26722643e+00 
 5.26650000e-08  1.10877453e+00  1.26910534e+00 
 5.26670000e-08  1.10701221e+00  1.27090266e+00 
 5.26690000e-08  1.10534278e+00  1.27261533e+00 
 5.26710000e-08  1.10376386e+00  1.27424300e+00 
 5.26730000e-08  1.10227039e+00  1.27578796e+00 
 5.26750000e-08  1.10085530e+00  1.27725480e+00 
 5.26770000e-08  1.09951036e+00  1.27864978e+00 
 5.26790000e-08  1.09822720e+00  1.27998000e+00 
 5.26810000e-08  1.09699820e+00  1.28125263e+00 
 5.26830000e-08  1.09581715e+00  1.28247409e+00 
 5.26850000e-08  1.09467963e+00  1.28364954e+00 
 5.26870000e-08  1.09358299e+00  1.28478263e+00 
 5.26890000e-08  1.09252607e+00  1.28587555e+00 
 5.26910000e-08  1.09150863e+00  1.28692931e+00 
 5.26930000e-08  1.09053077e+00  1.28794422e+00 
 5.26950000e-08  1.08959237e+00  1.28892040e+00 
 5.26970000e-08  1.08869267e+00  1.28985825e+00 
 5.26990000e-08  1.08783013e+00  1.29075872e+00 
 5.27010000e-08  1.08700248e+00  1.29162343e+00 
 5.27030000e-08  1.08620702e+00  1.29245457e+00 
 5.27050000e-08  1.08544096e+00  1.29325462e+00 
 5.27070000e-08  1.08470177e+00  1.29402610e+00 
 5.27090000e-08  1.08398742e+00  1.29477123e+00 
 5.27110000e-08  1.08329653e+00  1.29549175e+00 
 5.27130000e-08  1.08262831e+00  1.29618889e+00 
 5.27150000e-08  1.08198238e+00  1.29686337e+00 
 5.27170000e-08  1.08135851e+00  1.29751560e+00 
 5.27190000e-08  1.08075643e+00  1.29814587e+00 
 5.27210000e-08  1.08017565e+00  1.29875457e+00 
 5.27230000e-08  1.07961536e+00  1.29934228e+00 
 5.27250000e-08  1.07907452e+00  1.29990983e+00 
 5.27270000e-08  1.07855192e+00  1.30045825e+00 
 5.27290000e-08  1.07804638e+00  1.30098865e+00 
 5.27310000e-08  1.07755690e+00  1.30150211e+00 
 5.27330000e-08  1.07708267e+00  1.30199956e+00 
 5.27350000e-08  1.07662319e+00  1.30248169e+00 
 5.27370000e-08  1.07617815e+00  1.30294900e+00 
 5.27390000e-08  1.07574736e+00  1.30340180e+00 
 5.27410000e-08  1.07533064e+00  1.30384030e+00 
 5.27430000e-08  1.07492773e+00  1.30426475e+00 
 5.27450000e-08  1.07453827e+00  1.30467543e+00 
 5.27470000e-08  1.07416178e+00  1.30507276e+00 
 5.27490000e-08  1.07379771e+00  1.30545721e+00 
 5.27510000e-08  1.07344551e+00  1.30582931e+00 
 5.27530000e-08  1.07310473e+00  1.30618956e+00 
 5.27550000e-08  1.07277502e+00  1.30653841e+00 
 5.27570000e-08  1.07245616e+00  1.30687617e+00 
 5.27590000e-08  1.07214804e+00  1.30720306e+00 
 5.27610000e-08  1.07185063e+00  1.30751919e+00 
 5.27630000e-08  1.07156386e+00  1.30782463e+00 
 5.27650000e-08  1.07128766e+00  1.30811946e+00 
 5.27670000e-08  1.07102186e+00  1.30840377e+00 
 5.27690000e-08  1.07076624e+00  1.30867774e+00 
 5.27710000e-08  1.07052049e+00  1.30894158e+00 
 5.27730000e-08  1.07028429e+00  1.30919555e+00 
 5.27750000e-08  1.07005729e+00  1.30943997e+00 
 5.27770000e-08  1.06983917e+00  1.30967511e+00 
 5.27790000e-08  1.06962960e+00  1.30990128e+00 
 5.27810000e-08  1.06942827e+00  1.31011875e+00 
 5.27830000e-08  1.06923487e+00  1.31032780e+00 
 5.27850000e-08  1.06904905e+00  1.31052875e+00 
 5.27870000e-08  1.06887046e+00  1.31072192e+00 
 5.27890000e-08  1.06869870e+00  1.31090765e+00 
 5.27910000e-08  1.06853342e+00  1.31108632e+00 
 5.27930000e-08  1.06837424e+00  1.31125831e+00 
 5.27950000e-08  1.06822089e+00  1.31142397e+00 
 5.27970000e-08  1.06807312e+00  1.31158360e+00 
 5.27985000e-08  1.06796587e+00  1.31169950e+00 
 5.28000000e-08  1.06786164e+00  1.31181223e+00 
 5.28002000e-08  1.06784800e+00  1.31182699e+00 
 5.28006000e-08  1.06782082e+00  1.31185641e+00 
 5.28014000e-08  1.06776709e+00  1.31191459e+00 
 5.28030000e-08  1.06766220e+00  1.31202833e+00 
 5.28050000e-08  1.06753586e+00  1.31216559e+00 
 5.28070000e-08  1.06741481e+00  1.31229745e+00 
 5.28090000e-08  1.06729903e+00  1.31242393e+00 
 5.28110000e-08  1.06718843e+00  1.31254511e+00 
 5.28130000e-08  1.06708288e+00  1.31266105e+00 
 5.28150000e-08  1.06698225e+00  1.31277189e+00 
 5.28170000e-08  1.06688637e+00  1.31287775e+00 
 5.28190000e-08  1.06679506e+00  1.31297879e+00 
 5.28210000e-08  1.06670816e+00  1.31307517e+00 
 5.28230000e-08  1.06662553e+00  1.31316704e+00 
 5.28250000e-08  1.06654705e+00  1.31325453e+00 
 5.28270000e-08  1.06647263e+00  1.31333778e+00 
 5.28290000e-08  1.06640217e+00  1.31341688e+00 
 5.28310000e-08  1.06633563e+00  1.31349191e+00 
 5.28330000e-08  1.06627294e+00  1.31356295e+00 
 5.28350000e-08  1.06621407e+00  1.31363006e+00 
 5.28370000e-08  1.06615895e+00  1.31369330e+00 
 5.28390000e-08  1.06610755e+00  1.31375271e+00 
 5.28410000e-08  1.06605980e+00  1.31380835e+00 
 5.28430000e-08  1.06601563e+00  1.31386029e+00 
 5.28450000e-08  1.06597497e+00  1.31390858e+00 
 5.28470000e-08  1.06593773e+00  1.31395330e+00 
 5.28490000e-08  1.06590382e+00  1.31399454e+00 
 5.28510000e-08  1.06587316e+00  1.31403237e+00 
 5.28530000e-08  1.06584567e+00  1.31406689e+00 
 5.28550000e-08  1.06582126e+00  1.31409818e+00 
 5.28570000e-08  1.06579987e+00  1.31412631e+00 
 5.28590000e-08  1.06578146e+00  1.31415135e+00 
 5.28610000e-08  1.06576598e+00  1.31417335e+00 
 5.28630000e-08  1.06575340e+00  1.31419234e+00 
 5.28650000e-08  1.06574370e+00  1.31420838e+00 
 5.28670000e-08  1.06573682e+00  1.31422149e+00 
 5.28690000e-08  1.06573273e+00  1.31423171e+00 
 5.28710000e-08  1.06573136e+00  1.31423910e+00 
 5.28730000e-08  1.06573266e+00  1.31424371e+00 
 5.28750000e-08  1.06573655e+00  1.31424559e+00 
 5.28770000e-08  1.06574297e+00  1.31424483e+00 
 5.28790000e-08  1.06575185e+00  1.31424147e+00 
 5.28810000e-08  1.06576314e+00  1.31423559e+00 
 5.28830000e-08  1.06577680e+00  1.31422724e+00 
 5.28850000e-08  1.06579279e+00  1.31421645e+00 
 5.28870000e-08  1.06581107e+00  1.31420328e+00 
 5.28890000e-08  1.06583160e+00  1.31418776e+00 
 5.28910000e-08  1.06585436e+00  1.31416992e+00 
 5.28930000e-08  1.06587929e+00  1.31414981e+00 
 5.28950000e-08  1.06590635e+00  1.31412747e+00 
 5.28970000e-08  1.06593549e+00  1.31410294e+00 
 5.28990000e-08  1.06596665e+00  1.31407628e+00 
 5.29010000e-08  1.06599979e+00  1.31404755e+00 
 5.29030000e-08  1.06603485e+00  1.31401679e+00 
 5.29050000e-08  1.06607180e+00  1.31398404e+00 
 5.29070000e-08  1.06611060e+00  1.31394936e+00 
 5.29090000e-08  1.06615124e+00  1.31391276e+00 
 5.29110000e-08  1.06619367e+00  1.31387429e+00 
 5.29130000e-08  1.06623788e+00  1.31383397e+00 
 5.29150000e-08  1.06628385e+00  1.31379183e+00 
 5.29170000e-08  1.06633153e+00  1.31374789e+00 
 5.29190000e-08  1.06638089e+00  1.31370219e+00 
 5.29210000e-08  1.06643191e+00  1.31365477e+00 
 5.29230000e-08  1.06648455e+00  1.31360565e+00 
 5.29250000e-08  1.06653876e+00  1.31355487e+00 
 5.29270000e-08  1.06659451e+00  1.31350247e+00 
 5.29290000e-08  1.06665178e+00  1.31344848e+00 
 5.29310000e-08  1.06671054e+00  1.31339294e+00 
 5.29330000e-08  1.06677075e+00  1.31333587e+00 
 5.29350000e-08  1.06683238e+00  1.31327730e+00 
 5.29370000e-08  1.06689543e+00  1.31321726e+00 
 5.29390000e-08  1.06695984e+00  1.31315578e+00 
 5.29410000e-08  1.06702561e+00  1.31309288e+00 
 5.29430000e-08  1.06709270e+00  1.31302859e+00 
 5.29450000e-08  1.06716108e+00  1.31296295e+00 
 5.29470000e-08  1.06723072e+00  1.31289598e+00 
 5.29490000e-08  1.06730161e+00  1.31282770e+00 
 5.29510000e-08  1.06737372e+00  1.31275814e+00 
 5.29530000e-08  1.06744702e+00  1.31268733e+00 
 5.29550000e-08  1.06752149e+00  1.31261529e+00 
 5.29570000e-08  1.06759711e+00  1.31254205e+00 
 5.29590000e-08  1.06767386e+00  1.31246762e+00 
 5.29610000e-08  1.06775171e+00  1.31239203e+00 
 5.29630000e-08  1.06783065e+00  1.31231530e+00 
 5.29650000e-08  1.06791064e+00  1.31223746e+00 
 5.29670000e-08  1.06799167e+00  1.31215853e+00 
 5.29690000e-08  1.06807371e+00  1.31207853e+00 
 5.29710000e-08  1.06815674e+00  1.31199749e+00 
 5.29730000e-08  1.06824075e+00  1.31191542e+00 
 5.29750000e-08  1.06832570e+00  1.31183236e+00 
 5.29770000e-08  1.06841158e+00  1.31174832e+00 
 5.29790000e-08  1.06849837e+00  1.31166331e+00 
 5.29810000e-08  1.06858606e+00  1.31157737e+00 
 5.29830000e-08  1.06867463e+00  1.31149050e+00 
 5.29850000e-08  1.06876406e+00  1.31140273e+00 
 5.29870000e-08  1.06885432e+00  1.31131407e+00 
 5.29890000e-08  1.06894542e+00  1.31122455e+00 
 5.29910000e-08  1.06903731e+00  1.31113417e+00 
 5.29930000e-08  1.06912999e+00  1.31104297e+00 
 5.29950000e-08  1.06922344e+00  1.31095095e+00 
 5.29970000e-08  1.06931764e+00  1.31085815e+00 
 5.29985000e-08  1.06938877e+00  1.31078803e+00 
 5.30000000e-08  1.06946031e+00  1.31071749e+00 
 5.30002000e-08  1.06946988e+00  1.31070805e+00 
 5.30006000e-08  1.06948904e+00  1.31068915e+00 
 5.30014000e-08  1.06952744e+00  1.31065126e+00 
 5.30030000e-08  1.06960458e+00  1.31057514e+00 
 5.30050000e-08  1.06970162e+00  1.31047933e+00 
 5.30070000e-08  1.06979934e+00  1.31038282e+00 
 5.30090000e-08  1.06989772e+00  1.31028560e+00 
 5.30110000e-08  1.06999674e+00  1.31018771e+00 
 5.30130000e-08  1.07009639e+00  1.31008914e+00 
 5.30150000e-08  1.07019666e+00  1.30998993e+00 
 5.30170000e-08  1.07029753e+00  1.30989008e+00 
